Wavelength,Intensity
491.0981485449702,962.0
491.3588315643966,996.0
491.6195049069499,1001.0
491.88016857260425,994.0
492.1408225613333,1004.0
492.4014668731112,1012.0
492.6621015079117,996.0
492.92272646570876,993.0
493.18334174647646,1007.0
493.44394735018847,1031.0
493.7045432768189,983.0
493.9651295263416,1001.0
494.2257060987305,991.0
494.48627299395946,1012.0
494.7468302120026,997.0
495.00737775283346,994.0
495.2679156164263,1007.0
495.528443802755,1002.0
495.7889623117933,1010.0
496.0494711435153,1036.0
496.30997029789484,981.0
496.57045977490594,997.0
496.8309395745223,993.0
497.0914096967181,1009.0
497.3518701414669,1004.0
497.612320908743,991.0
497.8727619985203,1004.0
498.1331934107724,994.0
498.3936151454735,1009.0
498.65402720259743,1021.0
498.91442958211815,971.0
499.17482228400945,995.0
499.4352053082453,1002.0
499.6955786547999,1007.0
499.9559423236467,996.0
500.2162963147601,1003.0
500.47664062811356,1004.0
500.7369752636813,999.0
500.9973002214371,995.0
501.257615501355,1027.0
501.5179211034088,963.0
501.77821702757245,985.0
502.03850327381997,994.0
502.29877984212516,1009.0
502.5590467324621,993.0
502.81930394480446,1007.0
503.0795514791264,991.0
503.3397893354016,1006.0
503.60001751360426,1002.0
503.860236013708,1027.0
504.12044483568695,973.0
504.3806439795151,994.0
504.6408334451661,994.0
504.90101323261416,1007.0
505.16118334183295,1010.0
505.42134377279655,996.0
505.68149452547874,984.0
505.9416355998535,998.0
506.20176699589496,1012.0
506.4618887135767,1035.0
506.7220007528729,988.0
506.98210311375726,990.0
507.242195796204,995.0
507.5022788001867,1012.0
507.7623521256795,1003.0
508.0224157726562,1012.0
508.2824697410907,1004.0
508.5425140309572,996.0
508.80254864222934,1008.0
509.0625735748812,1031.0
509.3225888288864,965.0
509.5825944042193,994.0
509.8425903008535,990.0
510.10257651876304,1005.0
510.3625530579218,1005.0
510.6225199183036,1001.0
510.8824770998827,1008.0
511.1424246026326,1013.0
511.4023624265276,1018.0
511.6622905715413,1031.0
511.9222090376479,984.0
512.182117824821,1009.0
512.4420169330348,1006.0
512.7019063622631,995.0
512.9617861124799,998.0
513.2216561836591,993.0
513.4815165757743,1014.0
513.7413672888,1008.0
514.0012083227098,1022.0
514.2610396774775,1029.0
514.5208613530772,982.0
514.7806733494828,1001.0
515.0404756666682,995.0
515.3002683046072,1000.0
515.5600512632741,1003.0
515.8198245426423,990.0
516.0795881426862,996.0
516.3393420633794,989.0
516.5990863046959,1005.0
516.8588208666097,1028.0
517.1185457490944,983.0
517.3782609521246,1001.0
517.6379664756736,1001.0
517.8976623197156,1005.0
518.1573484842243,989.0
518.4170249691738,1004.0
518.676691774538,1004.0
518.9363489002908,1010.0
519.1959963464061,1010.0
519.4556341128579,1016.0
519.7152621996202,975.0
519.9748806066664,998.0
520.2344893339712,992.0
520.4940883815078,998.0
520.7536777492506,996.0
521.0132574371734,994.0
521.27282744525,1000.0
521.5323877734545,1008.0
521.7919384217606,1016.0
522.0514793901424,1026.0
522.3110106785737,981.0
522.5705322870288,995.0
522.8300442154809,997.0
523.0895464639045,1004.0
523.3490390322734,999.0
523.6085219205612,998.0
523.8679951287423,999.0
524.1274586567904,1003.0
524.3869125046795,1014.0
524.6463566723833,1016.0
524.9057911598759,970.0
525.1652159671312,994.0
525.424631094123,1010.0
525.6840365408256,1004.0
525.9434323072122,1001.0
526.2028183932575,996.0
526.462194798935,999.0
526.7215615242187,1012.0
526.9809185690825,1020.0
527.2402659335005,1031.0
527.4996036174464,974.0
527.758931620894,992.0
528.0182499438176,994.0
528.2775585861909,1008.0
528.5368575479879,996.0
528.7961468291822,1014.0
529.0554264297483,1004.0
529.3146963496596,1011.0
529.5739565888904,1013.0
529.8332071474143,1026.0
530.0924480252053,974.0
530.3516792222375,1004.0
530.6109007384848,1002.0
530.8701125739209,997.0
531.1293147285198,993.0
531.3885072022557,1004.0
531.647689995102,1003.0
531.906863107033,1005.0
532.1660265380227,1002.0
532.4251802880447,1029.0
532.684324357073,983.0
532.9434587450817,1000.0
533.2025834520446,1006.0
533.4616984779356,1006.0
533.7208038227286,1011.0
533.9798994863976,1013.0
534.2389854689164,997.0
534.4980617702593,987.0
534.7571283903995,1006.0
535.0161853293118,1021.0
535.2752325869694,967.0
535.5342701633466,1001.0
535.7932980584171,1007.0
536.0523162721549,1003.0
536.3113248045341,988.0
536.5703236555283,996.0
536.8293128251117,994.0
537.0882923132581,1012.0
537.3472621199415,1016.0
537.6062222451357,1033.0
537.8651726888147,964.0
538.1241134509522,996.0
538.3830445315224,1005.0
538.6419659304993,1008.0
538.9008776478564,1007.0
539.1597796835681,994.0
539.4186720376078,1009.0
539.6775547099501,1004.0
539.9364277005683,1016.0
540.1952910094366,1020.0
540.4541446365288,984.0
540.7129885818188,988.0
540.9718228452808,994.0
541.2306474268884,1004.0
541.4894623266158,994.0
541.7482675444367,998.0
542.0070630803251,1010.0
542.2658489342549,997.0
542.5246251062,1009.0
542.7833915961344,1030.0
543.0421484040319,968.0
543.3008955298666,1006.0
543.5596329736122,1004.0
543.8183607352429,997.0
544.0770788147322,1005.0
544.3357872120545,1003.0
544.5944859271833,1004.0
544.8531749600928,995.0
545.1118543107568,1015.0
545.3705239791493,1037.0
545.6291839652442,987.0
545.8878342690153,988.0
546.1464748904368,991.0
546.4051058294822,1005.0
546.6637270861258,989.0
546.9223386603413,1003.0
547.1809405521027,996.0
547.439532761384,1000.0
547.6981152881589,1004.0
547.9566881324016,1025.0
548.2152512940858,972.0
548.4738047731855,990.0
548.7323485696745,1003.0
548.990882683527,1001.0
549.2494071147166,990.0
549.5079218632175,1006.0
549.7664269290035,1006.0
550.0249223120484,996.0
550.2834080123264,998.0
550.5418840298111,1040.0
550.8003503644767,991.0
551.0588070162968,1012.0
551.3172539852457,1002.0
551.575691271297,994.0
551.8341188744248,995.0
552.0925367946031,1013.0
552.3509450318055,995.0
552.6093435860063,989.0
552.8677324571792,1017.0
553.1261116452981,1028.0
553.3844811503369,989.0
553.6428409722696,1019.0
553.9011911110703,1010.0
554.1595315667125,1000.0
554.4178623391706,1001.0
554.6761834284181,1014.0
554.9344948344292,1000.0
555.1927965571775,997.0
555.4510885966374,1019.0
555.7093709527825,1037.0
555.9676436255867,991.0
556.2259066150241,1001.0
556.4841599210683,996.0
556.7424035436937,990.0
557.0006374828738,990.0
557.2588617385828,1005.0
557.5170763107943,1010.0
557.7752811994826,1005.0
558.0334764046214,1003.0
558.2916619261845,1029.0
558.5498377641462,981.0
558.80800391848,989.0
559.0661603891602,992.0
559.3243071761603,1007.0
559.5824442794548,1018.0
559.840571699017,1010.0
560.0986894348212,1004.0
560.3567974868413,1005.0
560.6148958550509,1011.0
560.8729845394244,1042.0
561.1310635399352,981.0
561.3891328565578,1001.0
561.6471924892656,991.0
561.905242438033,989.0
562.1632827028335,993.0
562.4213132836411,997.0
562.6793341804299,996.0
562.9373453931737,999.0
563.1953469218464,1009.0
563.453338766422,1038.0
563.7113209268744,978.0
563.9692934031774,1009.0
564.227256195305,1005.0
564.4852093032314,999.0
564.7431527269299,994.0
565.001086466375,1010.0
565.2590105215404,1006.0
565.5169248924001,996.0
565.7748295789277,1005.0
566.0327245810976,1028.0
566.2906098988833,985.0
566.548485532259,1000.0
566.8063514811985,1003.0
567.0642077456757,1001.0
567.3220543256646,1000.0
567.5798912211391,1014.0
567.837718432073,991.0
568.0955359584403,994.0
568.3533438002152,1014.0
568.611141957371,1046.0
568.8689304298823,981.0
569.1267092177226,997.0
569.3844783208658,1001.0
569.6422377392861,998.0
569.8999874729572,1002.0
570.1577275218531,993.0
570.4154578859476,1006.0
570.6731785652148,995.0
570.9308895596286,1001.0
571.1885908691628,1042.0
571.4462824937914,982.0
571.7039644334882,1002.0
571.9616366882275,992.0
572.2192992579826,996.0
572.476952142728,997.0
572.7345953424373,1007.0
572.9922288570845,1012.0
573.2498526866435,1013.0
573.5074668310882,1021.0
573.7650712903927,1020.0
574.0226660645308,988.0
574.2802511534762,991.0
574.5378265572032,989.0
574.7953922756855,1011.0
575.052948308897,1014.0
575.3104946568117,1007.0
575.5680313194036,993.0
575.8255582966464,998.0
576.0830755885142,1001.0
576.3405831949808,1028.0
576.5980811160204,977.0
576.8555693516065,1001.0
577.1130479017132,1001.0
577.3705167663146,991.0
577.6279759453844,995.0
577.8854254388966,1013.0
578.142865246825,1012.0
578.4002953691438,1004.0
578.6577158058266,1014.0
578.9151265568477,1031.0
579.1725276221805,970.0
579.4299190017991,990.0
579.6873006956779,988.0
579.9446727037903,993.0
580.2020350261104,991.0
580.4593876626119,1000.0
580.7167306132691,995.0
580.9740638780556,994.0
581.2313874569455,1004.0
581.4887013499127,1034.0
581.746005556931,965.0
582.0033000779746,999.0
582.2605849130169,1005.0
582.5178600620325,1007.0
582.7751255249948,1003.0
583.0323813018779,999.0
583.2896273926557,990.0
583.546863797302,1021.0
583.804090515791,999.0
584.0613075480965,1019.0
584.3185148941924,980.0
584.5757125540524,1005.0
584.8329005276508,1004.0
585.0900788149613,1001.0
585.347247415958,1003.0
585.6044063306146,1014.0
585.8615555589049,1005.0
586.1186951008033,991.0
586.3758249562833,1011.0
586.632945125319,1043.0
586.8900556078843,989.0
587.1471564039532,995.0
587.4042475134993,1003.0
587.661328936497,995.0
587.9184006729198,1001.0
588.1754627227418,1000.0
588.432515085937,999.0
588.6895577624791,994.0
588.9465907523424,994.0
589.2036140555003,1017.0
589.4606276719271,972.0
589.7176316015966,998.0
589.9746258444826,989.0
590.2316104005595,990.0
590.4885852698005,1002.0
590.7455504521802,1004.0
591.0025059476719,998.0
591.25945175625,992.0
591.5163878778883,1014.0
591.7733143125605,1032.0
592.0302310602409,977.0
592.287138120903,988.0
592.5440354945212,998.0
592.8009231810688,1007.0
593.0578011805203,992.0
593.3146694928492,1003.0
593.5715281180298,1007.0
593.8283770560358,1008.0
594.0852163068412,1024.0
594.3420458704198,1043.0
594.5988657467456,984.0
594.8556759357925,1002.0
595.1124764375345,1012.0
595.3692672519454,1015.0
595.626048378999,1000.0
595.8828198186698,1004.0
596.1395815709309,1005.0
596.3963336357567,1015.0
596.6530760131212,1012.0
596.9098087029981,1028.0
597.1665317053615,968.0
597.423245020185,989.0
597.6799486474431,1001.0
597.9366425871091,1006.0
598.1933268391572,1005.0
598.4500014035611,1002.0
598.7066662802952,999.0
598.963321469333,993.0
599.2199669706486,1003.0
599.4766027842159,1040.0
599.7332289100086,990.0
599.989845348001,1000.0
600.2464520981667,998.0
600.50304916048,998.0
600.7596365349144,999.0
601.016214221444,1004.0
601.2727822200426,994.0
601.5293405306844,1004.0
601.7858891533431,1001.0
602.0424280879928,1043.0
602.2989573346072,990.0
602.5554768931602,994.0
602.8119867636259,992.0
603.0684869459783,999.0
603.324977440191,1003.0
603.5814582462382,996.0
603.8379293640936,1001.0
604.0943907937313,996.0
604.3508425351251,1008.0
604.6072845882491,1028.0
604.8637169530771,981.0
605.1201396295828,994.0
605.3765526177406,991.0
605.6329559175239,988.0
605.8893495289071,998.0
606.1457334518637,1003.0
606.402107686368,1010.0
606.6584722323936,1009.0
606.9148270899146,1008.0
607.1711722589049,1016.0
607.4275077393385,963.0
607.6838335311891,992.0
607.9401496344307,1005.0
608.1964560490374,1003.0
608.4527527749826,994.0
608.709039812241,1000.0
608.965317160786,986.0
609.2215848205915,995.0
609.4778427916317,1012.0
609.7340910738803,1025.0
609.9903296673115,979.0
610.2465585718988,1001.0
610.5027777876164,1016.0
610.7589873144382,993.0
611.0151871523381,997.0
611.2713773012898,1001.0
611.5275577612676,993.0
611.7837285322452,994.0
612.0398896141965,1008.0
612.2960410070956,1021.0
612.5521827109162,974.0
612.8083147256325,1012.0
613.064437051218,998.0
613.3205496876468,1003.0
613.5766526348931,997.0
613.8327458929305,999.0
614.0888294617331,999.0
614.3449033412746,990.0
614.6009675315292,1001.0
614.8570220324707,1029.0
615.1130668440729,989.0
615.3691019663097,997.0
615.6251273991553,996.0
615.8811431425835,1012.0
616.137149196568,994.0
616.3931455610831,1001.0
616.6491322361024,988.0
616.9051092216001,1002.0
617.1610765175498,1006.0
617.4170341239256,1021.0
617.6729820407014,969.0
617.9289202678511,1001.0
618.1848488053488,1007.0
618.440767653168,1018.0
618.696676811283,1004.0
618.9525762796677,1000.0
619.2084660582959,997.0
619.4643461471414,1002.0
619.7202165461782,1013.0
619.9760772553806,1018.0
620.2319282747219,978.0
620.4877696041765,996.0
620.7436012437181,997.0
620.9994231933207,1010.0
621.255235452958,1009.0
621.5110380226043,1005.0
621.7668309022332,1000.0
622.0226140918188,995.0
622.278387591335,1010.0
622.5341514007556,1016.0
622.7899055200547,973.0
623.045649949206,1003.0
623.3013846881836,992.0
623.5571097369614,991.0
623.8128250955133,1005.0
624.0685307638131,1002.0
624.3242267418348,1002.0
624.5799130295525,1005.0
624.8355896269397,1010.0
625.091256533971,1029.0
625.3469137506196,986.0
625.6025612768598,1001.0
625.8581991126655,1002.0
626.1138272580104,994.0
626.3694457128687,993.0
626.6250544772142,1005.0
626.8806535510208,992.0
627.1362429342624,1005.0
627.3918226269132,1008.0
627.6473926289466,1034.0
627.902952940337,963.0
628.1585035610578,994.0
628.4140444910835,994.0
628.6695757303878,1007.0
628.9250972789445,1004.0
629.1806091367276,1008.0
629.4361113037111,1005.0
629.6916037798688,998.0
629.9470865651747,994.0
630.2025596596026,1027.0
630.4580230631265,979.0
630.7134767757203,996.0
630.9689207973582,994.0
631.2243551280136,999.0
631.4797797676608,996.0
631.7351947162736,1009.0
631.990599973826,1004.0
632.2459955402916,1005.0
632.5013814156447,1009.0
632.7567575998592,1036.0
633.0121240929087,977.0
633.2674808947676,1000.0
633.5228280054093,1001.0
633.778165424808,1000.0
634.0334931529377,996.0
634.2888111897721,1013.0
634.5441195352853,999.0
634.799418189451,994.0
635.0547071522435,1006.0
635.3099864236362,1021.0
635.5652560036036,987.0
635.8205158921191,997.0
636.0757660891571,991.0
636.3310065946911,1002.0
636.5862374086953,1004.0
636.8414585311433,1003.0
637.0966699620094,993.0
637.3518717012673,1000.0
637.6070637488909,1009.0
637.8622461048542,1027.0
638.1174187691312,996.0
638.3725817416956,1014.0
638.6277350225216,1011.0
638.8828786115829,1005.0
639.1380125088535,1009.0
639.3931367143072,1005.0
639.6482512279183,993.0
639.9033560496601,997.0
640.1584511795071,1011.0
640.4135366174329,1033.0
640.6686123634116,969.0
640.923678417417,988.0
641.1787347794229,1009.0
641.4337814494036,1013.0
641.6888184273325,997.0
641.9438457131841,1007.0
642.1988633069319,1002.0
642.45387120855,996.0
642.7088694180123,996.0
642.9638579352927,1014.0
643.218836760365,974.0
643.4738058932032,997.0
643.7287653337813,988.0
643.9837150820732,1009.0
644.2386551380529,1010.0
644.4935855016939,1019.0
644.7485061729708,1006.0
645.0034171518569,1007.0
645.2583184383263,1005.0
645.5132100323532,1034.0
645.7680919339113,992.0
646.0229641429745,995.0
646.2778266595167,1008.0
646.532679483512,999.0
646.787522614934,1005.0
647.0423560537569,1005.0
647.2971797999546,988.0
647.5519938535008,1002.0
647.8067982143697,998.0
648.061592882535,1015.0
648.3163778579708,990.0
648.5711531406508,1006.0
648.8259187305492,997.0
649.0806746276397,996.0
649.3354208318964,993.0
649.5901573432931,999.0
649.8448841618035,997.0
650.0996012874019,1004.0
650.3543087200621,1001.0
650.6090064597581,1021.0
650.8636945064635,974.0
651.1183728601526,1004.0
651.373041520799,1002.0
651.6277004883768,1005.0
651.8823497628601,1002.0
652.1369893442223,997.0
652.391619232438,998.0
652.6462394274804,1006.0
652.900849929324,1014.0
653.1554507379424,1026.0
653.4100418533096,975.0
653.6646232753995,1006.0
653.9191950041861,1003.0
654.1737570396434,1005.0
654.428309381745,1008.0
654.6828520304651,1010.0
654.9373849857776,987.0
655.1919082476563,1002.0
655.4464218160751,1020.0
655.7009256910083,1019.0
655.9554198724292,984.0
656.209904360312,993.0
656.4643791546308,992.0
656.7188442553593,1005.0
656.9732996624715,1000.0
657.2277453759414,1004.0
657.4821813957428,998.0
657.7366077218496,1000.0
657.9910243542358,1009.0
658.2454312928753,1030.0
658.499828537742,973.0
658.7542160888099,1001.0
659.0085939460529,997.0
659.2629621094449,1006.0
659.5173205789596,1004.0
659.7716693545713,1011.0
660.0260084362535,1001.0
660.2803378239805,1006.0
660.5346575177261,1006.0
660.7889675174642,1021.0
661.0432678231688,982.0
661.2975584348135,996.0
661.5518393523727,999.0
661.80611057582,1001.0
662.0603721051293,1008.0
662.3146239402747,997.0
662.56886608123,990.0
662.8230985279693,1000.0
663.0773212804662,998.0
663.3315343386948,1017.0
663.5857377026291,977.0
663.839931372243,998.0
664.0941153475102,1003.0
664.3482896284048,1004.0
664.6024542149008,1003.0
664.856609106972,1006.0
665.1107543045924,992.0
665.3648898077357,992.0
665.619015616376,1010.0
665.8731317304873,1036.0
666.1272381500434,975.0
666.3813348750182,998.0
666.6354219053856,1002.0
666.8894992411197,987.0
667.1435668821941,1001.0
667.3976248285833,1005.0
667.6516730802605,997.0
667.9057116372002,1008.0
668.1597404993757,1014.0
668.4137596667617,1030.0
668.6677691393315,991.0
668.9217689170592,1012.0
669.175758999919,1002.0
669.4297393878844,1003.0
669.6837100809296,998.0
669.9376710790283,1009.0
670.1916223821547,998.0
670.4455639902824,986.0
670.6994959033856,1005.0
670.9534181214381,1018.0
671.2073306444137,981.0
671.4612334722864,984.0
671.7151266050303,994.0
671.9690100426193,1011.0
672.222883785027,1011.0
672.4767478322276,1007.0
672.7306021841948,993.0
672.9844468409028,989.0
673.2382818023254,1001.0
673.4921070684363,1032.0
673.74592263921,975.0
673.9997285146198,1003.0
674.2535246946399,1003.0
674.5073111792441,1011.0
674.7610879684066,999.0
675.014855062101,1011.0
675.2686124603013,1006.0
675.5223601629815,1005.0
675.7760981701155,1007.0
676.0298264816772,1022.0
676.2835450976405,982.0
676.5372540179794,998.0
676.7909532426677,999.0
677.0446427716794,1000.0
677.2983226049884,996.0
677.5519927425686,996.0
677.805653184394,988.0
678.0593039304384,999.0
678.3129449806759,1015.0
678.5665763350802,1029.0
678.8201979936254,985.0
679.0738099562853,1006.0
679.3274122230338,1002.0
679.581004793845,1010.0
679.8345876686926,990.0
680.0881608475506,998.0
680.3417243303932,1006.0
680.5952781171939,995.0
680.8488222079267,1004.0
681.1023566025657,1024.0
681.3558813010847,990.0
681.6093963034575,1014.0
681.8629016096585,1004.0
682.1163972196609,1000.0
682.3698831334393,1006.0
682.6233593509672,1015.0
682.8768258722187,1006.0
683.1302826971677,991.0
683.3837298257879,1024.0
683.6371672580536,1041.0
683.8905949939384,982.0
684.1440130334165,1002.0
684.3974213764615,994.0
684.6508200230477,997.0
684.9042089731486,998.0
685.1575882267384,999.0
685.4109577837909,988.0
685.66431764428,999.0
685.9176678081799,1007.0
686.1710082754641,1036.0
686.4243390461069,981.0
686.6776601200819,1002.0
686.9309714973633,1006.0
687.1842731779249,993.0
687.4375651617405,995.0
687.6908474487841,994.0
687.9441200390297,998.0
688.1973829324512,1009.0
688.4506361290225,1014.0
688.7038796287175,1026.0
688.95711343151,976.0
689.2103375373744,1004.0
689.4635519462838,989.0
689.7167566582128,1010.0
689.9699516731353,998.0
690.2231369910248,1003.0
690.4763126118554,999.0
690.7294785356011,1009.0
690.982634762236,1019.0
691.2357812917336,1013.0
691.488918124068,972.0
691.7420452592133,991.0
691.9951626971433,995.0
692.2482704378318,1004.0
692.5013684812528,1006.0
692.7544568273802,988.0
693.007535476188,1005.0
693.2606044276502,999.0
693.5136636817404,1006.0
693.7667132384327,1018.0
694.019753097701,971.0
694.2727832595195,1006.0
694.5258037238616,1000.0
694.7788144907016,1002.0
695.0318155600133,1003.0
695.2848069317706,1005.0
695.5377886059475,1002.0
695.7907605825179,1004.0
696.0437228614558,1003.0
696.2966754427347,1018.0
696.5496183263291,981.0
696.8025515122124,1006.0
697.0554750003589,1004.0
697.3083887907425,989.0
697.5612928833368,996.0
697.8141872781162,996.0
698.0670719750542,997.0
698.319946974125,1014.0
698.5728122753021,1015.0
698.8256678785599,1030.0
699.0785137838722,975.0
699.3313499912126,1005.0
699.5841765005556,1002.0
699.8369933118745,1006.0
700.0898004251438,1006.0
700.3425978403369,1010.0
700.5953855574281,996.0
700.848163576391,997.0
701.1009318971999,998.0
701.3536905198283,1010.0
701.6064394442504,976.0
701.8591786704402,986.0
702.1119081983712,990.0
702.3646280280179,991.0
702.6173381593538,1005.0
702.8700385923529,1009.0
703.1227293269891,1003.0
703.3754103632364,1009.0
703.6280817010688,1002.0
703.88074334046,1027.0
704.1333952813842,973.0
704.3860375238149,993.0
704.6386700677265,996.0
704.8912929130926,993.0
705.1439060598872,993.0
705.3965095080843,1002.0
705.6491032576575,1005.0
705.9016873085812,1006.0
706.1542616608291,1012.0
706.4068263143752,1036.0
706.6593812691932,967.0
706.9119265252572,993.0
707.164462082541,1005.0
707.4169879410188,1000.0
707.6695041006641,984.0
707.9220105614511,1003.0
708.1745073233536,998.0
708.4269943863457,1005.0
708.6794717504011,1000.0
708.9319394154938,1036.0
709.1843973815979,981.0
709.4368456486869,997.0
709.6892842167351,1012.0
709.9417130857164,998.0
710.1941322556045,987.0
710.4465417263735,997.0
710.6989414979971,997.0
710.9513315704496,1006.0
711.2037119437045,1004.0
711.4560826177361,1042.0
711.708443592518,973.0
711.9607948680243,992.0
712.213136444229,996.0
712.4654683211057,1010.0
712.7177904986287,996.0
712.9701029767715,1005.0
713.2224057555085,997.0
713.4746988348132,1003.0
713.7269822146599,1002.0
713.9792558950222,1022.0
714.231519875874,970.0
714.4837741571896,1000.0
714.7360187389426,997.0
714.9882536211069,993.0
715.2404788036566,1003.0
715.4926942865656,999.0
715.7449000698076,996.0
715.9970961533567,992.0
716.2492825371868,1005.0
716.501459221272,1014.0
716.7536262055859,975.0
717.0057834901024,998.0
717.2579310747959,998.0
717.5100689596399,993.0
717.7621971446084,992.0
718.0143156296753,999.0
718.2664244148144,998.0
718.5185235,982.0
718.7706128852058,1006.0
719.0226925704058,1024.0
719.2747625555735,981.0
719.5268228406835,1005.0
719.7788734257092,998.0
720.0309143106249,995.0
720.2829454954041,988.0
720.534966980021,1005.0
720.7869787644495,999.0
721.0389808486634,1009.0
721.2909732326368,1011.0
721.5429559163434,1025.0
721.7949288997575,972.0
722.0468921828524,1001.0
722.2988457656026,985.0
722.5507896479819,994.0
722.8027238299638,992.0
723.0546483115228,991.0
723.3065630926325,999.0
723.5584681732669,997.0
723.8103635533998,1012.0
724.0622492330054,1021.0
724.3141252120573,984.0
724.5659914905295,1001.0
724.8178480683962,981.0
725.0696949456309,998.0
725.3215321222078,982.0
725.5733595981008,988.0
725.8251773732837,1004.0
726.0769854477305,990.0
726.3287838214152,1001.0
726.5805724943115,1012.0
726.8323514663933,980.0
727.084120737635,993.0
727.3358803080099,1017.0
727.5876301774923,1009.0
727.8393703460561,997.0
728.0911008136751,1001.0
728.3428215803233,999.0
728.5945326459745,1002.0
728.8462340106026,1001.0
729.0979256741819,1028.0
729.3496076366858,984.0
729.6012798980886,986.0
729.8529424583642,989.0
730.1045953174862,1001.0
730.3562384754288,998.0
730.6078719321658,991.0
730.8594956876711,990.0
731.1111097419189,986.0
731.3627140948826,995.0
731.6143087465367,1019.0
731.8658936968546,981.0
732.1174689458109,975.0
732.3690344933786,991.0
732.6205903395324,998.0
732.8721364842457,1006.0
733.1236729274929,1003.0
733.3751996692475,1000.0
733.6267167094836,995.0
733.8782240481752,1001.0
734.129721685296,1028.0
734.3812096208202,987.0
734.6326878547214,1003.0
734.8841563869737,994.0
735.1356152175513,989.0
735.3870643464273,979.0
735.6385037735766,990.0
735.8899334989725,991.0
736.1413535225892,996.0
736.3927638444003,1006.0
736.6441644643801,1026.0
736.8955553825023,981.0
737.1469365987408,1008.0
737.3983081130696,996.0
737.6496699254626,991.0
737.9010220358938,1000.0
738.152364444337,996.0
738.4036971507662,992.0
738.6550201551553,987.0
738.9063334574782,1004.0
739.1576370577087,1033.0
739.408930955821,987.0
739.6602151517889,999.0
739.911489645586,997.0
740.1627544371869,991.0
740.4140095265649,990.0
740.6652549136942,1004.0
740.9164905985486,1002.0
741.1677165811021,1002.0
741.4189328613287,1005.0
741.6701394392022,1027.0
741.9213363146966,968.0
742.1725234877857,989.0
742.4237009584436,985.0
742.6748687266439,994.0
742.926026792361,990.0
743.1771751555683,990.0
743.42831381624,998.0
743.67944277435,1012.0
743.9305620298724,1002.0
744.1816715827807,1041.0
744.4327714330492,974.0
744.6838615806516,1001.0
744.9349420255619,1004.0
745.186012767754,1010.0
745.4370738072018,993.0
745.6881251438792,997.0
745.9391667777604,985.0
746.1901987088189,989.0
746.4412209370289,998.0
746.6922334623642,1017.0
746.9432362847988,977.0
747.1942294043065,1006.0
747.4452128208612,995.0
747.6961865344371,1001.0
747.9471505450078,997.0
748.1981048525474,1004.0
748.4490494570298,987.0
748.6999843584289,985.0
748.9509095567186,1005.0
749.2018250518728,1027.0
749.4527308438654,974.0
749.7036269326704,1000.0
749.9545133182619,997.0
750.2053900006133,1001.0
750.4562569796991,982.0
750.7071142554928,983.0
750.9579618279685,1002.0
751.2087996971001,994.0
751.4596278628615,1004.0
751.7104463252266,1025.0
751.9612550841694,976.0
752.2120541396638,1012.0
752.4628434916835,998.0
752.7136231402029,1002.0
752.9643930851954,980.0
753.2151533266353,984.0
753.4659038644963,996.0
753.7166446987524,1001.0
753.9673758293776,1016.0
754.2180972563457,1041.0
754.4688089796306,985.0
754.7195109992062,1004.0
754.9702033150468,995.0
755.2208859271257,1006.0
755.4715588354173,1009.0
755.7222220398953,1025.0
755.9728755405337,1014.0
756.2235193373064,1006.0
756.4741534301871,1002.0
756.7247778191503,1015.0
756.9753925041692,969.0
757.2259974852184,1006.0
757.4765927622713,1002.0
757.7271783353021,990.0
757.9777542042846,1001.0
758.2283203691927,1004.0
758.4788768300004,1000.0
758.7294235866816,985.0
758.9799606392104,1000.0
759.2304879875602,1025.0
759.4810056317056,973.0
759.7315135716199,997.0
759.9820118072773,986.0
760.2325003386519,1003.0
760.4829791657174,1002.0
760.7334482884478,996.0
760.9839077068168,990.0
761.2343574207987,989.0
761.484797430367,1007.0
761.735227735496,1035.0
761.9856483361594,977.0
762.2360592323311,1001.0
762.4864604239852,996.0
762.7368519110954,1000.0
762.987233693636,1001.0
763.2376057715804,998.0
763.487968144903,999.0
763.7383208135773,1000.0
763.9886637775775,995.0
764.2389970368773,1013.0
764.4893205914509,969.0
764.7396344412722,1001.0
764.9899385863147,1021.0
765.2402330265528,1017.0
765.4905177619603,1005.0
765.740792792511,988.0
765.9910581181788,986.0
766.2413137389377,1011.0
766.4915596547617,1006.0
766.7417958656245,1017.0
766.9920223715003,973.0
767.2422391723628,1003.0
767.4924462681862,988.0
767.742643658944,988.0
767.9928313446105,999.0
768.2430093251593,1013.0
768.4931776005645,1009.0
768.7433361708001,997.0
768.9934850358397,1018.0
769.2436241956577,1026.0
769.4937536502277,973.0
769.7438733995237,1005.0
769.9939834435195,999.0
770.2440837821891,986.0
770.4941744155066,988.0
770.7442553434456,1001.0
770.9943265659803,993.0
771.2443880830843,1003.0
771.4944398947321,1009.0
771.7444820008968,1023.0
771.9945144015531,967.0
772.2445370966744,982.0
772.4945500862349,989.0
772.7445533702083,997.0
772.9945469485688,996.0
773.24453082129,987.0
773.4945049883461,985.0
773.7444694497109,1004.0
773.9944242053582,1013.0
774.2443692552622,1032.0
774.4943045993966,979.0
774.7442302377353,997.0
774.9941461702524,984.0
775.2440523969217,985.0
775.4939489177171,996.0
775.7438357326126,1002.0
775.9937128415821,989.0
776.2435802445996,984.0
776.4934379416388,1002.0
776.7432859326738,1021.0
776.9931242176782,980.0
777.2429527966265,1002.0
777.4927716694921,1004.0
777.7425808362494,1006.0
